,Word,Freq,word_rank,Prob. Per cent,Prob
1753,set,3,1974.0,0.005968130184813098,5.968130184813098e-05
1754,car,3,1974.0,0.005968130184813098,5.968130184813098e-05
1755,kya,3,1974.0,0.005968130184813098,5.968130184813098e-05
1756,episódios,3,1974.0,0.005968130184813098,5.968130184813098e-05
1757,arkadaşlar,3,1974.0,0.005968130184813098,5.968130184813098e-05
1758,chanyeol,3,1974.0,0.005968130184813098,5.968130184813098e-05
1759,consistency,3,1974.0,0.005968130184813098,5.968130184813098e-05
1760,worth,3,1974.0,0.005968130184813098,5.968130184813098e-05
1761,estabais,3,1974.0,0.005968130184813098,5.968130184813098e-05
1762,visibility,3,1974.0,0.005968130184813098,5.968130184813098e-05
1763,atacando,3,1974.0,0.005968130184813098,5.968130184813098e-05
1764,è,3,1974.0,0.005968130184813098,5.968130184813098e-05
1765,nintendo,3,1974.0,0.005968130184813098,5.968130184813098e-05
1766,habrán,3,1974.0,0.005968130184813098,5.968130184813098e-05
1767,site,3,1974.0,0.005968130184813098,5.968130184813098e-05
1768,agenda,3,1974.0,0.005968130184813098,5.968130184813098e-05
1769,estadísticas,3,1974.0,0.005968130184813098,5.968130184813098e-05
1770,topo,3,1974.0,0.005968130184813098,5.968130184813098e-05
1771,shawn,3,1974.0,0.005968130184813098,5.968130184813098e-05
1772,fez,3,1974.0,0.005968130184813098,5.968130184813098e-05
1773,vale,3,1974.0,0.005968130184813098,5.968130184813098e-05
1774,hwanwoong,3,1974.0,0.005968130184813098,5.968130184813098e-05
1775,radiohead,3,1974.0,0.005968130184813098,5.968130184813098e-05
1776,cambattamusic,3,1974.0,0.005968130184813098,5.968130184813098e-05
1777,feminina,3,1974.0,0.005968130184813098,5.968130184813098e-05
1778,muziek,3,1974.0,0.005968130184813098,5.968130184813098e-05
1779,everyday,3,1974.0,0.005968130184813098,5.968130184813098e-05
1780,pabllo,3,1974.0,0.005968130184813098,5.968130184813098e-05
1781,degil,3,1974.0,0.005968130184813098,5.968130184813098e-05
1782,stupid,3,1974.0,0.005968130184813098,5.968130184813098e-05
1783,darrensasagipinkita,3,1974.0,0.005968130184813098,5.968130184813098e-05
1784,gave,3,1974.0,0.005968130184813098,5.968130184813098e-05
1785,voordat,3,1974.0,0.005968130184813098,5.968130184813098e-05
1786,vos,3,1974.0,0.005968130184813098,5.968130184813098e-05
1787,asked,3,1974.0,0.005968130184813098,5.968130184813098e-05
1788,nicht,3,1974.0,0.005968130184813098,5.968130184813098e-05
1789,key,3,1974.0,0.005968130184813098,5.968130184813098e-05
1790,casi,3,1974.0,0.005968130184813098,5.968130184813098e-05
1791,rough,3,1974.0,0.005968130184813098,5.968130184813098e-05
1792,career,3,1974.0,0.005968130184813098,5.968130184813098e-05
1793,ชอบ,3,1974.0,0.005968130184813098,5.968130184813098e-05
1794,musique,3,1974.0,0.005968130184813098,5.968130184813098e-05
1795,niet,3,1974.0,0.005968130184813098,5.968130184813098e-05
1796,shares,3,1974.0,0.005968130184813098,5.968130184813098e-05
1797,chatice,3,1974.0,0.005968130184813098,5.968130184813098e-05
1798,esta,3,1974.0,0.005968130184813098,5.968130184813098e-05
1799,cure,3,1974.0,0.005968130184813098,5.968130184813098e-05
1800,presentation,3,1974.0,0.005968130184813098,5.968130184813098e-05
1801,ktl,3,1974.0,0.005968130184813098,5.968130184813098e-05
1802,evento,3,1974.0,0.005968130184813098,5.968130184813098e-05
1803,bf,3,1974.0,0.005968130184813098,5.968130184813098e-05
1804,solta,3,1974.0,0.005968130184813098,5.968130184813098e-05
1805,ru,3,1974.0,0.005968130184813098,5.968130184813098e-05
1806,desperately,3,1974.0,0.005968130184813098,5.968130184813098e-05
1807,cierran,3,1974.0,0.005968130184813098,5.968130184813098e-05
1808,esos,3,1974.0,0.005968130184813098,5.968130184813098e-05
1809,ont,3,1974.0,0.005968130184813098,5.968130184813098e-05
1810,par,3,1974.0,0.005968130184813098,5.968130184813098e-05
1811,coreano,3,1974.0,0.005968130184813098,5.968130184813098e-05
1812,fuerzas,3,1974.0,0.005968130184813098,5.968130184813098e-05
1813,alumni,3,1974.0,0.005968130184813098,5.968130184813098e-05
1814,former,3,1974.0,0.005968130184813098,5.968130184813098e-05
1815,podernfamily,3,1974.0,0.005968130184813098,5.968130184813098e-05
1816,vía,3,1974.0,0.005968130184813098,5.968130184813098e-05
1817,engennharia,3,1974.0,0.005968130184813098,5.968130184813098e-05
1818,garnered,3,1974.0,0.005968130184813098,5.968130184813098e-05
1819,gritei,3,1974.0,0.005968130184813098,5.968130184813098e-05
1820,wish,3,1974.0,0.005968130184813098,5.968130184813098e-05
1821,deportes,3,1974.0,0.005968130184813098,5.968130184813098e-05
1822,pai,3,1974.0,0.005968130184813098,5.968130184813098e-05
1823,posty,3,1974.0,0.005968130184813098,5.968130184813098e-05
1824,stone,3,1974.0,0.005968130184813098,5.968130184813098e-05
1825,hope,3,1974.0,0.005968130184813098,5.968130184813098e-05
1826,usar,3,1974.0,0.005968130184813098,5.968130184813098e-05
1827,ist,3,1974.0,0.005968130184813098,5.968130184813098e-05
1828,loool,3,1974.0,0.005968130184813098,5.968130184813098e-05
1829,ul,3,1974.0,0.005968130184813098,5.968130184813098e-05
1830,crush,3,1974.0,0.005968130184813098,5.968130184813098e-05
1831,alice,3,1974.0,0.005968130184813098,5.968130184813098e-05
1832,chillout,3,1974.0,0.005968130184813098,5.968130184813098e-05
1833,maioria,3,1974.0,0.005968130184813098,5.968130184813098e-05
1834,expostos,3,1974.0,0.005968130184813098,5.968130184813098e-05
1835,hrvy,3,1974.0,0.005968130184813098,5.968130184813098e-05
1836,anders,3,1974.0,0.005968130184813098,5.968130184813098e-05
1837,hurts,3,1974.0,0.005968130184813098,5.968130184813098e-05
1838,tenemos,3,1974.0,0.005968130184813098,5.968130184813098e-05
1839,monstax,3,1974.0,0.005968130184813098,5.968130184813098e-05
1840,anuel,3,1974.0,0.005968130184813098,5.968130184813098e-05
1841,vacinado,3,1974.0,0.005968130184813098,5.968130184813098e-05
1842,mañana,3,1974.0,0.005968130184813098,5.968130184813098e-05
1843,was,3,1974.0,0.005968130184813098,5.968130184813098e-05
1844,wed,3,1974.0,0.005968130184813098,5.968130184813098e-05
1845,cierto,3,1974.0,0.005968130184813098,5.968130184813098e-05
1846,í,3,1974.0,0.005968130184813098,5.968130184813098e-05
1847,deltarae,3,1974.0,0.005968130184813098,5.968130184813098e-05
1848,uk,3,1974.0,0.005968130184813098,5.968130184813098e-05
1849,dropped,3,1974.0,0.005968130184813098,5.968130184813098e-05
1850,tenga,3,1974.0,0.005968130184813098,5.968130184813098e-05
1851,están,3,1974.0,0.005968130184813098,5.968130184813098e-05
1852,turra,3,1974.0,0.005968130184813098,5.968130184813098e-05
1853,석진,3,1974.0,0.005968130184813098,5.968130184813098e-05
1854,hand,3,1974.0,0.005968130184813098,5.968130184813098e-05
1855,somoslectores,3,1974.0,0.005968130184813098,5.968130184813098e-05
1856,sale,3,1974.0,0.005968130184813098,5.968130184813098e-05
1857,então,3,1974.0,0.005968130184813098,5.968130184813098e-05
1858,alguien,3,1974.0,0.005968130184813098,5.968130184813098e-05
1859,capturas,3,1974.0,0.005968130184813098,5.968130184813098e-05
1860,siapa,3,1974.0,0.005968130184813098,5.968130184813098e-05
1861,usou,3,1974.0,0.005968130184813098,5.968130184813098e-05
1862,hella,3,1974.0,0.005968130184813098,5.968130184813098e-05
1863,มคจบยทธมคร,3,1974.0,0.005968130184813098,5.968130184813098e-05
1864,read,3,1974.0,0.005968130184813098,5.968130184813098e-05
1865,ojalá,3,1974.0,0.005968130184813098,5.968130184813098e-05
1866,estamos,3,1974.0,0.005968130184813098,5.968130184813098e-05
1867,lijiye,3,1974.0,0.005968130184813098,5.968130184813098e-05
1868,wan,3,1974.0,0.005968130184813098,5.968130184813098e-05
1869,espanto,3,1974.0,0.005968130184813098,5.968130184813098e-05
1870,bc,3,1974.0,0.005968130184813098,5.968130184813098e-05
1871,enexatlón,3,1974.0,0.005968130184813098,5.968130184813098e-05
1872,corna,3,1974.0,0.005968130184813098,5.968130184813098e-05
1873,écouté,3,1974.0,0.005968130184813098,5.968130184813098e-05
1874,darren,3,1974.0,0.005968130184813098,5.968130184813098e-05
1875,única,3,1974.0,0.005968130184813098,5.968130184813098e-05
1876,geçirdiğin,3,1974.0,0.005968130184813098,5.968130184813098e-05
1877,afegão,3,1974.0,0.005968130184813098,5.968130184813098e-05
1878,cn,3,1974.0,0.005968130184813098,5.968130184813098e-05
1879,switched,3,1974.0,0.005968130184813098,5.968130184813098e-05
1880,game,3,1974.0,0.005968130184813098,5.968130184813098e-05
1881,bagi,3,1974.0,0.005968130184813098,5.968130184813098e-05
1882,ouçam,3,1974.0,0.005968130184813098,5.968130184813098e-05
1883,começo,3,1974.0,0.005968130184813098,5.968130184813098e-05
1884,pronto,3,1974.0,0.005968130184813098,5.968130184813098e-05
1885,jin,3,1974.0,0.005968130184813098,5.968130184813098e-05
1886,wicked,3,1974.0,0.005968130184813098,5.968130184813098e-05
1887,iheartradio,3,1974.0,0.005968130184813098,5.968130184813098e-05
1888,erin,3,1974.0,0.005968130184813098,5.968130184813098e-05
1889,yungbabytate,3,1974.0,0.005968130184813098,5.968130184813098e-05
1890,response,3,1974.0,0.005968130184813098,5.968130184813098e-05
1891,singles,3,1974.0,0.005968130184813098,5.968130184813098e-05
1892,collection,3,1974.0,0.005968130184813098,5.968130184813098e-05
1893,felizjueves,3,1974.0,0.005968130184813098,5.968130184813098e-05
1894,kst,3,1974.0,0.005968130184813098,5.968130184813098e-05
1895,generation,3,1974.0,0.005968130184813098,5.968130184813098e-05
1896,dado,3,1974.0,0.005968130184813098,5.968130184813098e-05
1897,gfriend,3,1974.0,0.005968130184813098,5.968130184813098e-05
1898,puse,3,1974.0,0.005968130184813098,5.968130184813098e-05
1899,profootballhof,3,1974.0,0.005968130184813098,5.968130184813098e-05
1900,lança,3,1974.0,0.005968130184813098,5.968130184813098e-05
1901,nota,3,1974.0,0.005968130184813098,5.968130184813098e-05
1902,outro,3,1974.0,0.005968130184813098,5.968130184813098e-05
1903,pareshan,3,1974.0,0.005968130184813098,5.968130184813098e-05
1904,gettin,3,1974.0,0.005968130184813098,5.968130184813098e-05
1905,javorai,3,1974.0,0.005968130184813098,5.968130184813098e-05
1906,gives,3,1974.0,0.005968130184813098,5.968130184813098e-05
1907,gobble,3,1974.0,0.005968130184813098,5.968130184813098e-05
1908,packers,3,1974.0,0.005968130184813098,5.968130184813098e-05
1909,seguiremos,3,1974.0,0.005968130184813098,5.968130184813098e-05
1910,lastfm,3,1974.0,0.005968130184813098,5.968130184813098e-05
1911,miriam,3,1974.0,0.005968130184813098,5.968130184813098e-05
1912,seamos,3,1974.0,0.005968130184813098,5.968130184813098e-05
1913,whatever,3,1974.0,0.005968130184813098,5.968130184813098e-05
1914,nome,3,1974.0,0.005968130184813098,5.968130184813098e-05
1915,haya,3,1974.0,0.005968130184813098,5.968130184813098e-05
1916,kronno,3,1974.0,0.005968130184813098,5.968130184813098e-05
1917,posição,3,1974.0,0.005968130184813098,5.968130184813098e-05
1918,zero,3,1974.0,0.005968130184813098,5.968130184813098e-05
1919,espero,3,1974.0,0.005968130184813098,5.968130184813098e-05
1920,weird,3,1974.0,0.005968130184813098,5.968130184813098e-05
1921,disque,3,1974.0,0.005968130184813098,5.968130184813098e-05
1922,towards,3,1974.0,0.005968130184813098,5.968130184813098e-05
1923,assim,3,1974.0,0.005968130184813098,5.968130184813098e-05
1924,puede,3,1974.0,0.005968130184813098,5.968130184813098e-05
1925,concentrate,3,1974.0,0.005968130184813098,5.968130184813098e-05
1926,title,3,1974.0,0.005968130184813098,5.968130184813098e-05
1927,lindo,3,1974.0,0.005968130184813098,5.968130184813098e-05
1928,fresh,3,1974.0,0.005968130184813098,5.968130184813098e-05
1929,created,3,1974.0,0.005968130184813098,5.968130184813098e-05
1930,demiisback,3,1974.0,0.005968130184813098,5.968130184813098e-05
1931,sounds,3,1974.0,0.005968130184813098,5.968130184813098e-05
1932,sweating,3,1974.0,0.005968130184813098,5.968130184813098e-05
1933,transmitido,3,1974.0,0.005968130184813098,5.968130184813098e-05
1934,bientôt,3,1974.0,0.005968130184813098,5.968130184813098e-05
1935,vues,3,1974.0,0.005968130184813098,5.968130184813098e-05
1936,gaane,3,1974.0,0.005968130184813098,5.968130184813098e-05
1937,realfrankyola,3,1974.0,0.005968130184813098,5.968130184813098e-05
1938,side,3,1974.0,0.005968130184813098,5.968130184813098e-05
1939,fantasma,3,1974.0,0.005968130184813098,5.968130184813098e-05
1940,bueno,3,1974.0,0.005968130184813098,5.968130184813098e-05
1941,messed,3,1974.0,0.005968130184813098,5.968130184813098e-05
1942,luan,3,1974.0,0.005968130184813098,5.968130184813098e-05
1943,desempenho,3,1974.0,0.005968130184813098,5.968130184813098e-05
1944,numaramsın,3,1974.0,0.005968130184813098,5.968130184813098e-05
1945,coisas,3,1974.0,0.005968130184813098,5.968130184813098e-05
1946,springloadedtec,3,1974.0,0.005968130184813098,5.968130184813098e-05
1947,term,3,1974.0,0.005968130184813098,5.968130184813098e-05
1948,selena,3,1974.0,0.005968130184813098,5.968130184813098e-05
1949,spot,3,1974.0,0.005968130184813098,5.968130184813098e-05
1950,dope,3,1974.0,0.005968130184813098,5.968130184813098e-05
1951,chame,3,1974.0,0.005968130184813098,5.968130184813098e-05
1952,everything,3,1974.0,0.005968130184813098,5.968130184813098e-05
1953,refused,3,1974.0,0.005968130184813098,5.968130184813098e-05
1954,tt,3,1974.0,0.005968130184813098,5.968130184813098e-05
1955,keithurban,3,1974.0,0.005968130184813098,5.968130184813098e-05
1956,jam,3,1974.0,0.005968130184813098,5.968130184813098e-05
1957,ol,3,1974.0,0.005968130184813098,5.968130184813098e-05
1958,zomber,3,1974.0,0.005968130184813098,5.968130184813098e-05
1959,goals,3,1974.0,0.005968130184813098,5.968130184813098e-05
1960,traveled,3,1974.0,0.005968130184813098,5.968130184813098e-05
1961,tickets,3,1974.0,0.005968130184813098,5.968130184813098e-05
1962,tech,3,1974.0,0.005968130184813098,5.968130184813098e-05
1963,yankee,3,1974.0,0.005968130184813098,5.968130184813098e-05
1964,historial,3,1974.0,0.005968130184813098,5.968130184813098e-05
1965,shawnmendes,3,1974.0,0.005968130184813098,5.968130184813098e-05
1966,tao,3,1974.0,0.005968130184813098,5.968130184813098e-05
1967,fascina,3,1974.0,0.005968130184813098,5.968130184813098e-05
1968,feminist,3,1974.0,0.005968130184813098,5.968130184813098e-05
1969,mathabo,3,1974.0,0.005968130184813098,5.968130184813098e-05
1970,lightsup,3,1974.0,0.005968130184813098,5.968130184813098e-05
1971,highest,3,1974.0,0.005968130184813098,5.968130184813098e-05
1972,voice,3,1974.0,0.005968130184813098,5.968130184813098e-05
1973,romance,3,1974.0,0.005968130184813098,5.968130184813098e-05
1974,schijten,3,1974.0,0.005968130184813098,5.968130184813098e-05
1975,lived,3,1974.0,0.005968130184813098,5.968130184813098e-05
1976,luisteren,3,1974.0,0.005968130184813098,5.968130184813098e-05
1977,gaat,3,1974.0,0.005968130184813098,5.968130184813098e-05
1978,mood,3,1974.0,0.005968130184813098,5.968130184813098e-05
1979,risto,3,1974.0,0.005968130184813098,5.968130184813098e-05
1980,episodio,3,1974.0,0.005968130184813098,5.968130184813098e-05
1981,note,3,1974.0,0.005968130184813098,5.968130184813098e-05
1982,kan,3,1974.0,0.005968130184813098,5.968130184813098e-05
1983,instastories,3,1974.0,0.005968130184813098,5.968130184813098e-05
1984,haten,3,1974.0,0.005968130184813098,5.968130184813098e-05
1985,hai,3,1974.0,0.005968130184813098,5.968130184813098e-05
1986,escucho,3,1974.0,0.005968130184813098,5.968130184813098e-05
1987,least,3,1974.0,0.005968130184813098,5.968130184813098e-05
1988,passou,3,1974.0,0.005968130184813098,5.968130184813098e-05
1989,sorte,3,1974.0,0.005968130184813098,5.968130184813098e-05
1990,updated,3,1974.0,0.005968130184813098,5.968130184813098e-05
1991,des,3,1974.0,0.005968130184813098,5.968130184813098e-05
1992,personal,3,1974.0,0.005968130184813098,5.968130184813098e-05
1993,nintendoswitch,3,1974.0,0.005968130184813098,5.968130184813098e-05
1994,tiene,3,1974.0,0.005968130184813098,5.968130184813098e-05
1995,pe,3,1974.0,0.005968130184813098,5.968130184813098e-05
1996,urs,3,1974.0,0.005968130184813098,5.968130184813098e-05
1997,retrospectivas,3,1974.0,0.005968130184813098,5.968130184813098e-05
1998,holdin,3,1974.0,0.005968130184813098,5.968130184813098e-05
1999,wherever,3,1974.0,0.005968130184813098,5.968130184813098e-05
2000,services,3,1974.0,0.005968130184813098,5.968130184813098e-05
2001,past,3,1974.0,0.005968130184813098,5.968130184813098e-05
2002,cc,3,1974.0,0.005968130184813098,5.968130184813098e-05
2003,half,3,1974.0,0.005968130184813098,5.968130184813098e-05
2004,perfection,3,1974.0,0.005968130184813098,5.968130184813098e-05
2005,dreams,3,1974.0,0.005968130184813098,5.968130184813098e-05
2006,palavra,3,1974.0,0.005968130184813098,5.968130184813098e-05
2007,dales,3,1974.0,0.005968130184813098,5.968130184813098e-05
2008,remains,3,1974.0,0.005968130184813098,5.968130184813098e-05
2009,whalanddolph,3,1974.0,0.005968130184813098,5.968130184813098e-05
2010,aún,3,1974.0,0.005968130184813098,5.968130184813098e-05
2011,metal,3,1974.0,0.005968130184813098,5.968130184813098e-05
2012,ng,3,1974.0,0.005968130184813098,5.968130184813098e-05
2013,checking,3,1974.0,0.005968130184813098,5.968130184813098e-05
2014,soletre,3,1974.0,0.005968130184813098,5.968130184813098e-05
2015,devon,3,1974.0,0.005968130184813098,5.968130184813098e-05
2016,décimo,3,1974.0,0.005968130184813098,5.968130184813098e-05
2017,laurenjauregui,3,1974.0,0.005968130184813098,5.968130184813098e-05
2018,ex,3,1974.0,0.005968130184813098,5.968130184813098e-05
2019,rnb,3,1974.0,0.005968130184813098,5.968130184813098e-05
2020,teamtaehyung,3,1974.0,0.005968130184813098,5.968130184813098e-05
2021,bp,3,1974.0,0.005968130184813098,5.968130184813098e-05
2022,escucháis,3,1974.0,0.005968130184813098,5.968130184813098e-05
2023,edição,3,1974.0,0.005968130184813098,5.968130184813098e-05
2024,irmãos,3,1974.0,0.005968130184813098,5.968130184813098e-05
2025,mejide,3,1974.0,0.005968130184813098,5.968130184813098e-05
2026,falando,3,1974.0,0.005968130184813098,5.968130184813098e-05
2027,comments,3,1974.0,0.005968130184813098,5.968130184813098e-05
2028,vean,3,1974.0,0.005968130184813098,5.968130184813098e-05
2029,ouvida,3,1974.0,0.005968130184813098,5.968130184813098e-05
2030,aguanten,3,1974.0,0.005968130184813098,5.968130184813098e-05
2031,green,3,1974.0,0.005968130184813098,5.968130184813098e-05
2032,achieved,3,1974.0,0.005968130184813098,5.968130184813098e-05
2033,giving,3,1974.0,0.005968130184813098,5.968130184813098e-05
2034,cuántas,3,1974.0,0.005968130184813098,5.968130184813098e-05
2035,david,3,1974.0,0.005968130184813098,5.968130184813098e-05
2036,putting,3,1974.0,0.005968130184813098,5.968130184813098e-05
2037,sntefil,3,1974.0,0.005968130184813098,5.968130184813098e-05
2038,nostalgia,3,1974.0,0.005968130184813098,5.968130184813098e-05
2039,blue,3,1974.0,0.005968130184813098,5.968130184813098e-05
2040,ghante,3,1974.0,0.005968130184813098,5.968130184813098e-05
2041,soit,3,1974.0,0.005968130184813098,5.968130184813098e-05
2042,bitching,3,1974.0,0.005968130184813098,5.968130184813098e-05
2043,finir,3,1974.0,0.005968130184813098,5.968130184813098e-05
2044,snte,3,1974.0,0.005968130184813098,5.968130184813098e-05
2045,kkkkkkkkkkkkk,3,1974.0,0.005968130184813098,5.968130184813098e-05
2046,winter,3,1974.0,0.005968130184813098,5.968130184813098e-05
2047,sehunnie,3,1974.0,0.005968130184813098,5.968130184813098e-05
