,dsn,x_ds0,y_total,sg
4715,ds4,LANCHES E REFEIÇÕES ,0,PV
4716,ds1,PUBLICAÇÕES ,5,PV
4717,ds2,PUBLICAÇÕES ,5,PV
4718,ds3,PUBLICAÇÕES ,0,PV
4719,ds4,PUBLICAÇÕES ,0,PV
4720,ds1,PESSOAL ,1407,PV
4721,ds2,PESSOAL ,1407,PV
4722,ds3,PESSOAL ,1407,PV
4723,ds4,PESSOAL ,0,PV
4724,ds1,SERVIÇOS CARTORÁRIOS ,30,PV
4725,ds2,SERVIÇOS CARTORÁRIOS ,30,PV
4726,ds3,SERVIÇOS CARTORÁRIOS ,0,PV
4727,ds4,SERVIÇOS CARTORÁRIOS ,0,PV
4728,ds1,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,12,PV
4729,ds2,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,12,PV
4730,ds3,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,0,PV
4731,ds4,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,0,PV
4732,ds1,CONVENÇÕES PARTIDÁRIAS ,84,PV
4733,ds2,CONVENÇÕES PARTIDÁRIAS ,84,PV
4734,ds3,CONVENÇÕES PARTIDÁRIAS ,0,PV
4735,ds4,CONVENÇÕES PARTIDÁRIAS ,0,PV
4736,ds1,SERVIÇOS POSTAIS ,82,PV
4737,ds2,SERVIÇOS POSTAIS ,82,PV
4738,ds3,SERVIÇOS POSTAIS ,0,PV
4739,ds4,SERVIÇOS POSTAIS ,0,PV
4740,ds1,TELECOMUNICAÇÕES E INTERNET ,485,PV
4741,ds2,TELECOMUNICAÇÕES E INTERNET ,485,PV
4742,ds3,TELECOMUNICAÇÕES E INTERNET ,0,PV
4743,ds4,TELECOMUNICAÇÕES E INTERNET ,0,PV
4744,ds1,ÁGUA E ESGOTO ,169,PV
4745,ds2,ÁGUA E ESGOTO ,169,PV
4746,ds3,ÁGUA E ESGOTO ,0,PV
4747,ds4,ÁGUA E ESGOTO ,0,PV
4748,ds1,SEGUROS ,9,PV
4749,ds2,SEGUROS ,9,PV
4750,ds3,SEGUROS ,0,PV
4751,ds4,SEGUROS ,0,PV
4752,ds1,DESPESAS FINANCEIRAS ,5003,PV
4753,ds2,DESPESAS FINANCEIRAS ,5003,PV
4754,ds3,DESPESAS FINANCEIRAS ,0,PV
4755,ds4,DESPESAS FINANCEIRAS ,0,PV
4756,ds1,TRIBUTOS ,207,PV
4757,ds2,TRIBUTOS ,207,PV
4758,ds3,TRIBUTOS ,207,PV
4759,ds4,TRIBUTOS ,0,PV
4760,ds1,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,16,PV
4761,ds2,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,16,PV
4762,ds3,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,0,PV
4763,ds4,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,0,PV
4764,ds1,EVENTOS PROMOCIONAIS ,26,PV
4765,ds2,EVENTOS PROMOCIONAIS ,26,PV
4766,ds3,EVENTOS PROMOCIONAIS ,0,PV
4767,ds4,EVENTOS PROMOCIONAIS ,0,PV
4768,ds1,ATIVO PERMANENTE ,18,PV
4769,ds2,ATIVO PERMANENTE ,18,PV
4770,ds3,ATIVO PERMANENTE ,18,PV
4771,ds4,ATIVO PERMANENTE ,0,PV
4772,ds1,OUTRAS DESPESAS GERAIS ,205,PV
4773,ds2,OUTRAS DESPESAS GERAIS ,205,PV
4774,ds3,OUTRAS DESPESAS GERAIS ,0,PV
4775,ds4,OUTRAS DESPESAS GERAIS ,0,PV
4776,ds1,SERVIÇOS DE LIMPEZA ,44,PV
4777,ds2,SERVIÇOS DE LIMPEZA ,44,PV
4778,ds3,SERVIÇOS DE LIMPEZA ,0,PV
4779,ds4,SERVIÇOS DE LIMPEZA ,0,PV
4780,ds1,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,5,PV
4781,ds2,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,5,PV
4782,ds3,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,0,PV
4783,ds4,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,0,PV
4784,ds1,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,12,PV
4785,ds2,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,12,PV
4786,ds3,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,0,PV
4787,ds4,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,0,PV
4788,ds1,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",29,PV
4789,ds2,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",29,PV
4790,ds3,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",0,PV
4791,ds4,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",0,PV
4792,ds1,PROPAGANDA E PUBLICIDADE ,14,PV
4793,ds2,PROPAGANDA E PUBLICIDADE ,14,PV
4794,ds3,PROPAGANDA E PUBLICIDADE ,0,PV
4795,ds4,PROPAGANDA E PUBLICIDADE ,0,PV
4796,ds1,DESPESAS JUDICIAIS ,56,PV
4797,ds2,DESPESAS JUDICIAIS ,56,PV
4798,ds3,DESPESAS JUDICIAIS ,0,PV
4799,ds4,DESPESAS JUDICIAIS ,0,PV
4800,ds1,ADIANTAMENTOS DIVERSOS ,18,PV
4801,ds2,ADIANTAMENTOS DIVERSOS ,18,PV
4802,ds3,ADIANTAMENTOS DIVERSOS ,0,PV
4803,ds4,ADIANTAMENTOS DIVERSOS ,0,PV
4804,ds1,PRODUÇÃO DE AUDIOVISUAIS ,5,PV
4805,ds2,PRODUÇÃO DE AUDIOVISUAIS ,5,PV
4806,ds3,PRODUÇÃO DE AUDIOVISUAIS ,0,PV
4807,ds4,PRODUÇÃO DE AUDIOVISUAIS ,0,PV
4808,ds1,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,3,PV
4809,ds2,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,3,PV
4810,ds3,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,0,PV
4811,ds4,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,0,PV
4812,ds1,RECOLHIMENTOS AO ERÁRIO ,2,PV
4813,ds2,RECOLHIMENTOS AO ERÁRIO ,2,PV
4814,ds3,RECOLHIMENTOS AO ERÁRIO ,2,PV
4815,ds4,RECOLHIMENTOS AO ERÁRIO ,0,PV
4816,ds1,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,2,PV
4817,ds2,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,2,PV
4818,ds3,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,PV
4819,ds4,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,PV
4820,ds1,OUTROS ORDINÁRIAS,12,PV
4821,ds2,OUTROS ORDINÁRIAS,0,PV
4822,ds3,OUTROS ORDINÁRIAS,0,PV
4823,ds4,OUTROS ORDINÁRIAS,0,PV
4824,ds1,OUTROS MULHERES,1,PV
4825,ds2,OUTROS MULHERES,0,PV
4826,ds3,OUTROS MULHERES,0,PV
4827,ds4,OUTROS MULHERES,0,PV
4828,ds1,ASSUNÇÃO DE OBRIGAÇÕES ,16,PV
4829,ds2,ASSUNÇÃO DE OBRIGAÇÕES ,16,PV
4830,ds3,ASSUNÇÃO DE OBRIGAÇÕES ,0,PV
4831,ds4,ASSUNÇÃO DE OBRIGAÇÕES ,0,PV
4832,ds1,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,1,PV
4833,ds2,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,1,PV
4834,ds3,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,PV
4835,ds4,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,PV
4836,ds1,DESPESAS GERAIS ,28,PV
4837,ds2,DESPESAS GERAIS ,28,PV
4838,ds3,DESPESAS GERAIS ,28,PV
4839,ds4,DESPESAS GERAIS ,0,PV
4840,ds1,DESPESAS FINANCEIRAS ,2670,REDE
4841,ds2,DESPESAS FINANCEIRAS ,2670,REDE
4842,ds3,DESPESAS FINANCEIRAS ,0,REDE
4843,ds4,DESPESAS FINANCEIRAS ,0,REDE
4844,ds1,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,264,REDE
4845,ds2,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,264,REDE
4846,ds3,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,264,REDE
4847,ds4,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,264,REDE
4848,ds1,SERVIÇOS CARTORÁRIOS ,25,REDE
4849,ds2,SERVIÇOS CARTORÁRIOS ,25,REDE
4850,ds3,SERVIÇOS CARTORÁRIOS ,0,REDE
4851,ds4,SERVIÇOS CARTORÁRIOS ,0,REDE
4852,ds1,SERVIÇOS TÉCNICO-PROFISSIONAIS ,549,REDE
4853,ds2,SERVIÇOS TÉCNICO-PROFISSIONAIS ,549,REDE
4854,ds3,SERVIÇOS TÉCNICO-PROFISSIONAIS ,549,REDE
4855,ds4,SERVIÇOS TÉCNICO-PROFISSIONAIS ,0,REDE
4856,ds1,ALUGUÉIS E CONDOMÍNIOS ,344,REDE
4857,ds2,ALUGUÉIS E CONDOMÍNIOS ,344,REDE
4858,ds3,ALUGUÉIS E CONDOMÍNIOS ,344,REDE
4859,ds4,ALUGUÉIS E CONDOMÍNIOS ,0,REDE
4860,ds1,ÁGUA E ESGOTO ,43,REDE
4861,ds2,ÁGUA E ESGOTO ,43,REDE
4862,ds3,ÁGUA E ESGOTO ,0,REDE
4863,ds4,ÁGUA E ESGOTO ,0,REDE
4864,ds1,TRANSPORTES E VIAGENS ,324,REDE
4865,ds2,TRANSPORTES E VIAGENS ,324,REDE
4866,ds3,TRANSPORTES E VIAGENS ,324,REDE
4867,ds4,TRANSPORTES E VIAGENS ,0,REDE
4868,ds1,PROPAGANDA E PUBLICIDADE ,46,REDE
4869,ds2,PROPAGANDA E PUBLICIDADE ,46,REDE
4870,ds3,PROPAGANDA E PUBLICIDADE ,0,REDE
4871,ds4,PROPAGANDA E PUBLICIDADE ,0,REDE
4872,ds1,LANCHES E REFEIÇÕES ,133,REDE
4873,ds2,LANCHES E REFEIÇÕES ,133,REDE
4874,ds3,LANCHES E REFEIÇÕES ,0,REDE
4875,ds4,LANCHES E REFEIÇÕES ,0,REDE
4876,ds1,SERVIÇOS POSTAIS ,13,REDE
4877,ds2,SERVIÇOS POSTAIS ,13,REDE
4878,ds3,SERVIÇOS POSTAIS ,0,REDE
4879,ds4,SERVIÇOS POSTAIS ,0,REDE
4880,ds1,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",23,REDE
4881,ds2,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",23,REDE
4882,ds3,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",0,REDE
4883,ds4,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",0,REDE
4884,ds1,ATIVO PERMANENTE ,26,REDE
4885,ds2,ATIVO PERMANENTE ,26,REDE
4886,ds3,ATIVO PERMANENTE ,26,REDE
4887,ds4,ATIVO PERMANENTE ,0,REDE
4888,ds1,TELECOMUNICAÇÕES E INTERNET ,166,REDE
4889,ds2,TELECOMUNICAÇÕES E INTERNET ,166,REDE
4890,ds3,TELECOMUNICAÇÕES E INTERNET ,0,REDE
4891,ds4,TELECOMUNICAÇÕES E INTERNET ,0,REDE
4892,ds1,CONGRESSOS ,34,REDE
4893,ds2,CONGRESSOS ,34,REDE
4894,ds3,CONGRESSOS ,0,REDE
4895,ds4,CONGRESSOS ,0,REDE
4896,ds1,CONVENÇÕES PARTIDÁRIAS ,26,REDE
4897,ds2,CONVENÇÕES PARTIDÁRIAS ,26,REDE
4898,ds3,CONVENÇÕES PARTIDÁRIAS ,0,REDE
4899,ds4,CONVENÇÕES PARTIDÁRIAS ,0,REDE
4900,ds1,PESSOAL ,295,REDE
4901,ds2,PESSOAL ,295,REDE
4902,ds3,PESSOAL ,295,REDE
4903,ds4,PESSOAL ,0,REDE
4904,ds1,MATERIAL DE CONSUMO ,153,REDE
4905,ds2,MATERIAL DE CONSUMO ,153,REDE
4906,ds3,MATERIAL DE CONSUMO ,153,REDE
4907,ds4,MATERIAL DE CONSUMO ,0,REDE
4908,ds1,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",2,REDE
4909,ds2,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",2,REDE
4910,ds3,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",0,REDE
4911,ds4,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",0,REDE
4912,ds1,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,2,REDE
4913,ds2,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,2,REDE
4914,ds3,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,REDE
4915,ds4,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,REDE
4916,ds1,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,3,REDE
4917,ds2,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,3,REDE
4918,ds3,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,0,REDE
4919,ds4,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,0,REDE
4920,ds1,EVENTOS PROMOCIONAIS ,39,REDE
4921,ds2,EVENTOS PROMOCIONAIS ,39,REDE
4922,ds3,EVENTOS PROMOCIONAIS ,0,REDE
4923,ds4,EVENTOS PROMOCIONAIS ,0,REDE
4924,ds1,ENERGIA ELÉTRICA ,138,REDE
4925,ds2,ENERGIA ELÉTRICA ,138,REDE
4926,ds3,ENERGIA ELÉTRICA ,0,REDE
4927,ds4,ENERGIA ELÉTRICA ,0,REDE
4928,ds1,SERVIÇOS DE LIMPEZA ,31,REDE
4929,ds2,SERVIÇOS DE LIMPEZA ,31,REDE
4930,ds3,SERVIÇOS DE LIMPEZA ,1,REDE
4931,ds4,SERVIÇOS DE LIMPEZA ,0,REDE
4932,ds1,TRANSFERÊNCIAS EFETUADAS ,27,REDE
4933,ds2,TRANSFERÊNCIAS EFETUADAS ,27,REDE
4934,ds3,TRANSFERÊNCIAS EFETUADAS ,27,REDE
4935,ds4,TRANSFERÊNCIAS EFETUADAS ,27,REDE
4936,ds1,TRIBUTOS ,45,REDE
4937,ds2,TRIBUTOS ,45,REDE
4938,ds3,TRIBUTOS ,45,REDE
4939,ds4,TRIBUTOS ,0,REDE
4940,ds1,PUBLICAÇÕES ,4,REDE
4941,ds2,PUBLICAÇÕES ,4,REDE
4942,ds3,PUBLICAÇÕES ,0,REDE
4943,ds4,PUBLICAÇÕES ,0,REDE
4944,ds1,SEGUROS ,2,REDE
4945,ds2,SEGUROS ,2,REDE
4946,ds3,SEGUROS ,0,REDE
4947,ds4,SEGUROS ,0,REDE
4948,ds1,ADIANTAMENTOS DIVERSOS ,7,REDE
4949,ds2,ADIANTAMENTOS DIVERSOS ,7,REDE
4950,ds3,ADIANTAMENTOS DIVERSOS ,0,REDE
4951,ds4,ADIANTAMENTOS DIVERSOS ,0,REDE
4952,ds1,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,14,REDE
4953,ds2,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,14,REDE
4954,ds3,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,0,REDE
4955,ds4,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,0,REDE
4956,ds1,SEGURANÇA E VIGILÂNCIA ,2,REDE
4957,ds2,SEGURANÇA E VIGILÂNCIA ,2,REDE
4958,ds3,SEGURANÇA E VIGILÂNCIA ,0,REDE
4959,ds4,SEGURANÇA E VIGILÂNCIA ,0,REDE
4960,ds1,OUTRAS DESPESAS GERAIS ,82,REDE
4961,ds2,OUTRAS DESPESAS GERAIS ,82,REDE
4962,ds3,OUTRAS DESPESAS GERAIS ,0,REDE
4963,ds4,OUTRAS DESPESAS GERAIS ,0,REDE
4964,ds1,OUTROS MULHERES,4,REDE
4965,ds2,OUTROS MULHERES,0,REDE
4966,ds3,OUTROS MULHERES,0,REDE
4967,ds4,OUTROS MULHERES,0,REDE
4968,ds1,PRODUÇÃO DE AUDIOVISUAIS ,8,REDE
4969,ds2,PRODUÇÃO DE AUDIOVISUAIS ,8,REDE
4970,ds3,PRODUÇÃO DE AUDIOVISUAIS ,0,REDE
4971,ds4,PRODUÇÃO DE AUDIOVISUAIS ,0,REDE
4972,ds1,SEMINÁRIOS ,1,REDE
4973,ds2,SEMINÁRIOS ,1,REDE
4974,ds3,SEMINÁRIOS ,0,REDE
4975,ds4,SEMINÁRIOS ,0,REDE
4976,ds1,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,2,REDE
4977,ds2,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,2,REDE
4978,ds3,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,REDE
4979,ds4,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,REDE
4980,ds1,DESPESAS GERAIS ,1,REDE
4981,ds2,DESPESAS GERAIS ,1,REDE
4982,ds3,DESPESAS GERAIS ,1,REDE
4983,ds4,DESPESAS GERAIS ,0,REDE
4984,ds1,DESPESAS JUDICIAIS ,4,REDE
4985,ds2,DESPESAS JUDICIAIS ,4,REDE
4986,ds3,DESPESAS JUDICIAIS ,0,REDE
4987,ds4,DESPESAS JUDICIAIS ,0,REDE
4988,ds1,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,8,REDE
4989,ds2,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,8,REDE
4990,ds3,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,0,REDE
4991,ds4,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,0,REDE
4992,ds1,OUTROS ORDINÁRIAS,7,REDE
4993,ds2,OUTROS ORDINÁRIAS,0,REDE
4994,ds3,OUTROS ORDINÁRIAS,0,REDE
4995,ds4,OUTROS ORDINÁRIAS,0,REDE
4996,ds1,RECOLHIMENTOS AO ERÁRIO ,1,REDE
4997,ds2,RECOLHIMENTOS AO ERÁRIO ,1,REDE
4998,ds3,RECOLHIMENTOS AO ERÁRIO ,1,REDE
4999,ds4,RECOLHIMENTOS AO ERÁRIO ,0,REDE
5000,ds1,OBRIGAÇÕES DIVERSAS ,1,REDE
5001,ds2,OBRIGAÇÕES DIVERSAS ,1,REDE
5002,ds3,OBRIGAÇÕES DIVERSAS ,0,REDE
5003,ds4,OBRIGAÇÕES DIVERSAS ,0,REDE
5004,ds1,SERVIÇOS TÉCNICO-PROFISSIONAIS ,1337,REPUBLICANOS
5005,ds2,SERVIÇOS TÉCNICO-PROFISSIONAIS ,1337,REPUBLICANOS
5006,ds3,SERVIÇOS TÉCNICO-PROFISSIONAIS ,1337,REPUBLICANOS
5007,ds4,SERVIÇOS TÉCNICO-PROFISSIONAIS ,0,REPUBLICANOS
5008,ds1,DESPESAS FINANCEIRAS ,7341,REPUBLICANOS
5009,ds2,DESPESAS FINANCEIRAS ,7341,REPUBLICANOS
5010,ds3,DESPESAS FINANCEIRAS ,0,REPUBLICANOS
5011,ds4,DESPESAS FINANCEIRAS ,0,REPUBLICANOS
5012,ds1,SEGUROS ,30,REPUBLICANOS
5013,ds2,SEGUROS ,30,REPUBLICANOS
5014,ds3,SEGUROS ,0,REPUBLICANOS
5015,ds4,SEGUROS ,0,REPUBLICANOS
5016,ds1,PESSOAL ,2008,REPUBLICANOS
5017,ds2,PESSOAL ,2008,REPUBLICANOS
5018,ds3,PESSOAL ,2008,REPUBLICANOS
5019,ds4,PESSOAL ,0,REPUBLICANOS
5020,ds1,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,5,REPUBLICANOS
5021,ds2,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,5,REPUBLICANOS
5022,ds3,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,0,REPUBLICANOS
5023,ds4,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,0,REPUBLICANOS
5024,ds1,ALUGUÉIS E CONDOMÍNIOS ,1078,REPUBLICANOS
5025,ds2,ALUGUÉIS E CONDOMÍNIOS ,1078,REPUBLICANOS
5026,ds3,ALUGUÉIS E CONDOMÍNIOS ,1078,REPUBLICANOS
5027,ds4,ALUGUÉIS E CONDOMÍNIOS ,0,REPUBLICANOS
5028,ds1,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,15,REPUBLICANOS
5029,ds2,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,15,REPUBLICANOS
5030,ds3,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,0,REPUBLICANOS
5031,ds4,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,0,REPUBLICANOS
5032,ds1,DESPESAS JUDICIAIS ,16,REPUBLICANOS
5033,ds2,DESPESAS JUDICIAIS ,16,REPUBLICANOS
5034,ds3,DESPESAS JUDICIAIS ,0,REPUBLICANOS
5035,ds4,DESPESAS JUDICIAIS ,0,REPUBLICANOS
5036,ds1,TRIBUTOS ,298,REPUBLICANOS
5037,ds2,TRIBUTOS ,298,REPUBLICANOS
5038,ds3,TRIBUTOS ,298,REPUBLICANOS
5039,ds4,TRIBUTOS ,0,REPUBLICANOS
5040,ds1,MATERIAL DE CONSUMO ,1046,REPUBLICANOS
5041,ds2,MATERIAL DE CONSUMO ,1046,REPUBLICANOS
5042,ds3,MATERIAL DE CONSUMO ,1046,REPUBLICANOS
5043,ds4,MATERIAL DE CONSUMO ,0,REPUBLICANOS
5044,ds1,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",318,REPUBLICANOS
5045,ds2,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",318,REPUBLICANOS
5046,ds3,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",10,REPUBLICANOS
5047,ds4,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",0,REPUBLICANOS
5048,ds1,LANCHES E REFEIÇÕES ,383,REPUBLICANOS
5049,ds2,LANCHES E REFEIÇÕES ,383,REPUBLICANOS
5050,ds3,LANCHES E REFEIÇÕES ,0,REPUBLICANOS
5051,ds4,LANCHES E REFEIÇÕES ,0,REPUBLICANOS
5052,ds1,SERVIÇOS CARTORÁRIOS ,77,REPUBLICANOS
5053,ds2,SERVIÇOS CARTORÁRIOS ,77,REPUBLICANOS
5054,ds3,SERVIÇOS CARTORÁRIOS ,0,REPUBLICANOS
5055,ds4,SERVIÇOS CARTORÁRIOS ,0,REPUBLICANOS
5056,ds1,EVENTOS PROMOCIONAIS ,353,REPUBLICANOS
5057,ds2,EVENTOS PROMOCIONAIS ,353,REPUBLICANOS
5058,ds3,EVENTOS PROMOCIONAIS ,0,REPUBLICANOS
5059,ds4,EVENTOS PROMOCIONAIS ,0,REPUBLICANOS
5060,ds1,OUTRAS DESPESAS GERAIS ,276,REPUBLICANOS
5061,ds2,OUTRAS DESPESAS GERAIS ,276,REPUBLICANOS
5062,ds3,OUTRAS DESPESAS GERAIS ,0,REPUBLICANOS
5063,ds4,OUTRAS DESPESAS GERAIS ,0,REPUBLICANOS
5064,ds1,TRANSPORTES E VIAGENS ,1165,REPUBLICANOS
5065,ds2,TRANSPORTES E VIAGENS ,1165,REPUBLICANOS
5066,ds3,TRANSPORTES E VIAGENS ,1165,REPUBLICANOS
5067,ds4,TRANSPORTES E VIAGENS ,0,REPUBLICANOS
5068,ds1,OUTROS MULHERES,16,REPUBLICANOS
5069,ds2,OUTROS MULHERES,0,REPUBLICANOS
5070,ds3,OUTROS MULHERES,0,REPUBLICANOS
5071,ds4,OUTROS MULHERES,0,REPUBLICANOS
5072,ds1,PROPAGANDA E PUBLICIDADE ,138,REPUBLICANOS
5073,ds2,PROPAGANDA E PUBLICIDADE ,138,REPUBLICANOS
5074,ds3,PROPAGANDA E PUBLICIDADE ,0,REPUBLICANOS
5075,ds4,PROPAGANDA E PUBLICIDADE ,0,REPUBLICANOS
5076,ds1,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,583,REPUBLICANOS
5077,ds2,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,583,REPUBLICANOS
5078,ds3,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,583,REPUBLICANOS
5079,ds4,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,583,REPUBLICANOS
5080,ds1,ATIVO PERMANENTE ,150,REPUBLICANOS
5081,ds2,ATIVO PERMANENTE ,150,REPUBLICANOS
5082,ds3,ATIVO PERMANENTE ,150,REPUBLICANOS
5083,ds4,ATIVO PERMANENTE ,0,REPUBLICANOS
5084,ds1,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,43,REPUBLICANOS
5085,ds2,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,43,REPUBLICANOS
5086,ds3,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,0,REPUBLICANOS
5087,ds4,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,0,REPUBLICANOS
5088,ds1,ADIANTAMENTOS DIVERSOS ,17,REPUBLICANOS
5089,ds2,ADIANTAMENTOS DIVERSOS ,17,REPUBLICANOS
5090,ds3,ADIANTAMENTOS DIVERSOS ,0,REPUBLICANOS
5091,ds4,ADIANTAMENTOS DIVERSOS ,0,REPUBLICANOS
5092,ds1,ENERGIA ELÉTRICA ,468,REPUBLICANOS
5093,ds2,ENERGIA ELÉTRICA ,468,REPUBLICANOS
5094,ds3,ENERGIA ELÉTRICA ,0,REPUBLICANOS
5095,ds4,ENERGIA ELÉTRICA ,0,REPUBLICANOS
5096,ds1,SERVIÇOS POSTAIS ,131,REPUBLICANOS
5097,ds2,SERVIÇOS POSTAIS ,131,REPUBLICANOS
5098,ds3,SERVIÇOS POSTAIS ,0,REPUBLICANOS
5099,ds4,SERVIÇOS POSTAIS ,0,REPUBLICANOS
5100,ds1,TELECOMUNICAÇÕES E INTERNET ,894,REPUBLICANOS
5101,ds2,TELECOMUNICAÇÕES E INTERNET ,894,REPUBLICANOS
5102,ds3,TELECOMUNICAÇÕES E INTERNET ,0,REPUBLICANOS
